LoanID,CustomerID,OriginalLoanID,LoanAmount,InterestRate,LoanPurpose,LoanStatus,LoanTerm,LoanGrade,IssueDate
8023,8023,6571663,18000.0,18.25,debt_consolidation,Fully Paid,36,D,2013-08-01
8024,8024,6297224,4200.0,17.56,medical,Fully Paid,36,D,2013-07-01
8025,8025,5405919,14400.0,14.09,debt_consolidation,Fully Paid,36,B,2013-05-01
8026,8026,5135645,25000.0,19.05,credit_card,Fully Paid,36,D,2013-05-01
8027,8027,6635867,2800.0,16.78,other,Fully Paid,36,C,2013-08-01
8028,8028,6575562,17850.0,8.9,credit_card,Fully Paid,36,A,2013-08-01
8029,8029,5037746,11500.0,11.14,credit_card,Fully Paid,36,B,2013-05-01
8030,8030,6205025,33950.0,16.78,debt_consolidation,Fully Paid,36,C,2013-07-01
8031,8031,5364846,5800.0,18.75,debt_consolidation,Charged Off,36,D,2013-05-01
8032,8032,5042433,3000.0,19.72,small_business,Charged Off,36,D,2013-05-01
8033,8033,5834947,5000.0,11.14,credit_card,Fully Paid,36,B,2013-06-01
8034,8034,7087023,10000.0,15.88,credit_card,Fully Paid,36,C,2013-09-01
8035,8035,6537327,19200.0,7.62,debt_consolidation,Fully Paid,36,A,2013-08-01
8036,8036,6785756,23000.0,16.78,debt_consolidation,Fully Paid,60,C,2013-09-01
8037,8037,6542418,17100.0,16.78,debt_consolidation,Fully Paid,36,C,2013-08-01
8038,8038,6415399,21000.0,10.64,debt_consolidation,Fully Paid,60,B,2013-08-01
8039,8039,5845112,6750.0,9.71,major_purchase,Fully Paid,36,B,2013-07-01
8040,8040,5935712,2500.0,9.71,credit_card,Fully Paid,36,B,2013-07-01
8041,8041,5794611,14400.0,7.9,debt_consolidation,Fully Paid,36,A,2013-06-01
8042,8042,5175390,27050.0,7.9,home_improvement,Fully Paid,36,A,2013-06-01
8043,8043,5694926,15000.0,11.14,credit_card,Fully Paid,36,B,2013-06-01
8044,8044,5039020,8400.0,8.9,car,Fully Paid,36,A,2013-05-01
8045,8045,5948382,15000.0,19.52,debt_consolidation,Fully Paid,36,D,2013-07-01
8046,8046,6919131,25475.0,24.89,small_business,Fully Paid,60,F,2013-09-01
8047,8047,6927983,10000.0,13.68,debt_consolidation,Fully Paid,36,C,2013-09-01
8048,8048,5028354,3650.0,19.72,vacation,Fully Paid,36,D,2013-05-01
8049,8049,7089893,10050.0,17.56,debt_consolidation,Fully Paid,60,D,2013-09-01
8050,8050,6114861,30000.0,23.5,debt_consolidation,Charged Off,60,F,2013-07-01
8051,8051,6529145,20000.0,13.68,credit_card,Fully Paid,60,C,2013-08-01
8052,8052,6878284,24000.0,16.78,debt_consolidation,Fully Paid,60,C,2013-09-01
8053,8053,5696275,21200.0,11.14,debt_consolidation,Fully Paid,36,B,2013-06-01
8054,8054,6188866,7800.0,18.25,credit_card,Fully Paid,36,D,2013-07-01
8055,8055,6531379,11200.0,8.9,credit_card,Fully Paid,60,A,2013-08-01
8056,8056,5957611,15000.0,15.22,home_improvement,Fully Paid,36,C,2013-07-01
8057,8057,5345738,20000.0,10.64,debt_consolidation,Fully Paid,36,B,2013-08-01
8058,8058,6177453,28200.0,15.22,wedding,Charged Off,36,C,2013-07-01
8059,8059,5948587,12000.0,7.9,debt_consolidation,Fully Paid,36,A,2013-07-01
8060,8060,5785758,16000.0,17.77,debt_consolidation,Fully Paid,60,D,2013-06-01
8061,8061,5628548,7500.0,14.33,debt_consolidation,Fully Paid,36,C,2013-06-01
8062,8062,5767971,2000.0,11.14,debt_consolidation,Fully Paid,36,B,2013-06-01
8063,8063,5636968,12000.0,24.5,credit_card,Charged Off,60,F,2013-07-01
8064,8064,6547041,18000.0,13.05,debt_consolidation,Charged Off,36,B,2013-08-01
8065,8065,6094822,10000.0,10.64,credit_card,Fully Paid,36,B,2013-07-01
8066,8066,6924709,16000.0,15.22,debt_consolidation,Fully Paid,36,C,2013-08-01
8067,8067,6194681,5375.0,11.55,credit_card,Fully Paid,36,B,2013-07-01
8068,8068,5620183,15000.0,11.14,debt_consolidation,Fully Paid,36,B,2013-06-01
8069,8069,5757027,5000.0,14.09,major_purchase,Fully Paid,36,B,2013-06-01
8070,8070,5696700,20000.0,11.14,credit_card,Fully Paid,36,B,2013-06-01
8071,8071,5031389,11800.0,12.12,debt_consolidation,Fully Paid,36,B,2013-05-01
8072,8072,4524708,12000.0,20.49,debt_consolidation,Fully Paid,60,E,2013-05-01
8073,8073,6815009,4800.0,17.56,credit_card,Fully Paid,36,D,2013-08-01
8074,8074,5619500,16000.0,12.12,credit_card,Fully Paid,36,B,2013-06-01
8075,8075,6169732,10000.0,13.05,credit_card,Fully Paid,36,B,2013-07-01
8076,8076,5355037,13350.0,10.16,debt_consolidation,Fully Paid,36,B,2013-05-01
8077,8077,5772302,25000.0,24.89,debt_consolidation,Fully Paid,60,G,2013-07-01
8078,8078,6895962,16000.0,22.2,debt_consolidation,Fully Paid,60,E,2013-08-01
8079,8079,5771815,10625.0,17.27,credit_card,Fully Paid,36,C,2013-06-01
8080,8080,5967656,35000.0,13.68,credit_card,Fully Paid,36,C,2013-07-01
8081,8081,6285457,4200.0,15.22,debt_consolidation,Fully Paid,36,C,2013-08-01
8082,8082,6308013,10500.0,13.68,debt_consolidation,Fully Paid,36,C,2013-07-01
8083,8083,6385121,17450.0,18.85,debt_consolidation,Charged Off,60,D,2013-08-01
8084,8084,5424602,24000.0,16.29,debt_consolidation,Fully Paid,36,C,2013-06-01
8085,8085,5786034,23500.0,15.31,debt_consolidation,Charged Off,60,C,2013-06-01
8086,8086,6385753,16000.0,9.71,debt_consolidation,Fully Paid,36,B,2013-08-01
8087,8087,6596224,12000.0,18.25,debt_consolidation,Fully Paid,36,D,2013-08-01
8088,8088,6926910,14000.0,15.22,major_purchase,Fully Paid,36,C,2013-08-01
8089,8089,6531501,15000.0,13.68,debt_consolidation,Fully Paid,36,C,2013-08-01
8090,8090,5165553,12000.0,13.11,debt_consolidation,Fully Paid,36,B,2013-05-01
8091,8091,5895907,12950.0,13.05,debt_consolidation,Fully Paid,36,B,2013-07-01
8092,8092,7078150,16000.0,15.88,debt_consolidation,Fully Paid,60,C,2013-09-01
8093,8093,5620556,10000.0,8.9,credit_card,Fully Paid,36,A,2013-06-01
8094,8094,5957350,10000.0,11.55,credit_card,Fully Paid,36,B,2013-07-01
8095,8095,5031199,20000.0,15.8,home_improvement,Fully Paid,60,C,2013-05-01
8096,8096,5405808,32000.0,14.33,credit_card,Fully Paid,60,C,2013-06-01
8097,8097,5756228,13200.0,18.49,debt_consolidation,Charged Off,36,D,2013-06-01
8098,8098,6887894,1400.0,15.22,debt_consolidation,Fully Paid,36,C,2013-09-01
8099,8099,6939277,7200.0,14.33,credit_card,Fully Paid,36,C,2013-09-01
8100,8100,6895481,13500.0,11.55,debt_consolidation,Fully Paid,36,B,2013-09-01
8101,8101,6523886,18000.0,16.78,house,Fully Paid,36,C,2013-08-01
8102,8102,6288500,10000.0,19.52,credit_card,Fully Paid,36,D,2013-07-01
8103,8103,5625197,10000.0,14.09,credit_card,Fully Paid,36,B,2013-06-01
8104,8104,6897835,10000.0,13.05,credit_card,Charged Off,36,B,2013-09-01
8105,8105,7045623,18000.0,7.9,debt_consolidation,Charged Off,36,A,2013-09-01
8106,8106,5768723,8875.0,20.49,debt_consolidation,Fully Paid,36,E,2013-06-01
8107,8107,5344845,15000.0,11.14,debt_consolidation,Fully Paid,36,B,2013-06-01
8108,8108,5030743,1400.0,17.27,home_improvement,Fully Paid,36,C,2013-06-01
8109,8109,6697558,4000.0,13.05,credit_card,Fully Paid,36,B,2013-09-01
8110,8110,5765231,15000.0,14.09,credit_card,Fully Paid,36,B,2013-06-01
8111,8111,5425418,14000.0,7.9,home_improvement,Fully Paid,36,A,2013-06-01
8112,8112,5027942,17825.0,16.29,debt_consolidation,Fully Paid,60,C,2013-05-01
8113,8113,6552727,9000.0,13.68,other,Fully Paid,36,C,2013-08-01
8114,8114,5956490,12000.0,13.68,credit_card,Fully Paid,36,C,2013-07-01
8115,8115,6807115,24000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-08-01
8116,8116,6918266,18000.0,15.22,debt_consolidation,Charged Off,60,C,2013-08-01
8117,8117,5145277,15825.0,14.33,credit_card,Fully Paid,36,C,2013-05-01
8118,8118,6551912,5375.0,10.64,credit_card,Fully Paid,36,B,2013-08-01
8119,8119,5196680,13375.0,11.14,credit_card,Fully Paid,36,B,2013-06-01
8120,8120,5455194,5000.0,11.55,small_business,Fully Paid,36,B,2013-07-01
8121,8121,6809107,10575.0,18.85,debt_consolidation,Fully Paid,36,D,2013-09-01
8122,8122,6878068,35000.0,25.89,debt_consolidation,Charged Off,60,G,2013-09-01
8123,8123,5844666,18550.0,15.31,debt_consolidation,Fully Paid,60,C,2013-06-01
8124,8124,6816459,33950.0,25.99,debt_consolidation,Charged Off,60,G,2013-09-01
8125,8125,6328607,20000.0,11.55,debt_consolidation,Fully Paid,36,B,2013-07-01
8126,8126,7047977,10000.0,13.05,credit_card,Fully Paid,36,B,2013-09-01
8127,8127,5425969,5500.0,18.75,other,Fully Paid,36,D,2013-06-01
8128,8128,6928667,24000.0,6.03,debt_consolidation,Fully Paid,36,A,2013-09-01
8129,8129,6522013,35000.0,25.28,car,Fully Paid,60,F,2013-08-01
8130,8130,5977475,3250.0,15.22,debt_consolidation,Fully Paid,36,C,2013-07-01
8131,8131,5608322,7000.0,8.9,credit_card,Fully Paid,36,A,2013-06-01
8132,8132,7103044,4800.0,11.55,home_improvement,Fully Paid,36,B,2013-09-01
8133,8133,6568745,10000.0,12.35,house,Fully Paid,36,B,2013-08-01
8134,8134,5964875,9800.0,9.71,debt_consolidation,Fully Paid,36,B,2013-07-01
8135,8135,6615006,11200.0,7.62,debt_consolidation,Fully Paid,36,A,2013-08-01
8136,8136,6298317,28000.0,9.71,credit_card,Fully Paid,36,B,2013-07-01
8137,8137,5855907,10000.0,13.68,credit_card,Fully Paid,36,C,2013-07-01
8138,8138,6344620,8600.0,12.35,credit_card,Fully Paid,36,B,2013-08-01
8139,8139,6875723,7925.0,20.31,debt_consolidation,Fully Paid,36,D,2013-08-01
8140,8140,6578053,35000.0,15.22,debt_consolidation,Fully Paid,60,C,2013-08-01
8141,8141,7058131,12000.0,13.68,debt_consolidation,Charged Off,36,C,2013-09-01
8142,8142,6516700,10000.0,9.71,credit_card,Fully Paid,36,B,2013-08-01
8143,8143,4279526,4000.0,18.75,house,Fully Paid,36,D,2013-05-01
8144,8144,6537903,6000.0,12.35,home_improvement,Charged Off,36,B,2013-08-01
8145,8145,6307983,6250.0,12.35,credit_card,Charged Off,36,B,2013-07-01
8146,8146,5174816,35000.0,22.47,debt_consolidation,Fully Paid,60,E,2013-05-01
8147,8147,6235590,31000.0,13.05,credit_card,Fully Paid,36,B,2013-07-01
8148,8148,5176254,28000.0,16.29,debt_consolidation,Fully Paid,36,C,2013-05-01
8149,8149,5345384,4000.0,15.8,credit_card,Fully Paid,36,C,2013-06-01
8150,8150,6795460,10575.0,12.35,debt_consolidation,Fully Paid,60,B,2013-08-01
8151,8151,5444983,27375.0,19.05,debt_consolidation,Fully Paid,36,D,2013-05-01
8152,8152,5704781,9600.0,8.9,debt_consolidation,Fully Paid,36,A,2013-06-01
8153,8153,6206114,17600.0,14.33,credit_card,Fully Paid,60,C,2013-07-01
8154,8154,5145657,10000.0,19.05,major_purchase,Charged Off,36,D,2013-05-01
8155,8155,5026572,24000.0,16.78,major_purchase,Fully Paid,60,C,2013-07-01
8156,8156,5042239,15000.0,16.29,debt_consolidation,Fully Paid,36,C,2013-06-01
8157,8157,6307374,7500.0,13.05,debt_consolidation,Fully Paid,36,B,2013-07-01
8158,8158,5686047,12000.0,19.52,home_improvement,Fully Paid,36,D,2013-07-01
8159,8159,5694982,1400.0,16.29,debt_consolidation,Fully Paid,36,C,2013-06-01
8160,8160,5037272,6000.0,14.33,debt_consolidation,Charged Off,36,C,2013-05-01
8161,8161,5629887,15850.0,11.14,credit_card,Fully Paid,36,B,2013-06-01
8162,8162,5884629,35000.0,22.2,debt_consolidation,Fully Paid,60,E,2013-07-01
8163,8163,6583881,35000.0,15.88,debt_consolidation,Fully Paid,36,C,2013-09-01
8164,8164,5105770,9000.0,17.77,other,Fully Paid,60,D,2013-05-01
8165,8165,5345754,10000.0,18.75,credit_card,Charged Off,36,D,2013-05-01
8166,8166,5935580,8875.0,11.55,debt_consolidation,Charged Off,36,B,2013-07-01
8167,8167,5364998,13925.0,21.98,debt_consolidation,Fully Paid,60,E,2013-05-01
8168,8168,4664834,5675.0,14.09,credit_card,Fully Paid,36,B,2013-05-01
8169,8169,6535524,12000.0,15.22,credit_card,Fully Paid,60,C,2013-08-01
8170,8170,5040173,8975.0,17.77,debt_consolidation,Charged Off,36,D,2013-05-01
8171,8171,5755529,8000.0,10.16,debt_consolidation,Fully Paid,36,B,2013-06-01
8172,8172,5335970,12000.0,12.12,credit_card,Fully Paid,36,B,2013-05-01
8173,8173,7095337,22000.0,20.31,debt_consolidation,Fully Paid,36,D,2013-09-01
8174,8174,5405471,18225.0,15.22,debt_consolidation,Charged Off,60,C,2013-07-01
8175,8175,6185744,15000.0,11.55,debt_consolidation,Fully Paid,36,B,2013-07-01
8176,8176,6167965,35000.0,20.31,small_business,Charged Off,36,D,2013-07-01
8177,8177,5948355,35000.0,15.88,debt_consolidation,Fully Paid,60,C,2013-07-01
8178,8178,3004895,9600.0,14.09,credit_card,Fully Paid,36,B,2013-01-01
8179,8179,4185430,2800.0,13.11,debt_consolidation,Fully Paid,36,B,2013-04-01
8180,8180,4776522,3625.0,19.05,other,Charged Off,36,D,2013-05-01
8181,8181,3925078,20950.0,19.72,other,Fully Paid,60,D,2013-04-01
8182,8182,2301850,10000.0,15.31,debt_consolidation,Charged Off,36,C,2012-12-01
8183,8183,2093734,11700.0,19.72,debt_consolidation,Charged Off,36,D,2012-11-01
8184,8184,3929087,12000.0,17.27,debt_consolidation,Charged Off,60,C,2013-04-01
8185,8185,1620812,18000.0,19.72,debt_consolidation,Fully Paid,36,D,2012-10-01
8186,8186,4445919,15000.0,12.12,credit_card,Fully Paid,36,B,2013-04-01
8187,8187,2476038,15000.0,11.14,home_improvement,Fully Paid,36,B,2012-12-01
8188,8188,2081461,10000.0,13.11,debt_consolidation,Fully Paid,36,B,2012-11-01
8189,8189,2367601,25000.0,15.8,debt_consolidation,Fully Paid,60,C,2012-12-01
8190,8190,4279233,17000.0,6.03,debt_consolidation,Fully Paid,36,A,2013-04-01
8191,8191,4764774,20000.0,17.27,debt_consolidation,Fully Paid,60,C,2013-05-01
8192,8192,3349059,18325.0,14.33,debt_consolidation,Fully Paid,60,C,2013-03-01
8193,8193,3185647,11000.0,13.11,credit_card,Fully Paid,36,B,2013-02-01
8194,8194,3698529,6500.0,18.49,credit_card,Charged Off,36,D,2013-03-01
8195,8195,2864889,20000.0,11.14,debt_consolidation,Fully Paid,60,B,2013-01-01
8196,8196,3728091,11500.0,16.29,debt_consolidation,Charged Off,36,C,2013-04-01
8197,8197,3926926,18000.0,10.16,credit_card,Fully Paid,36,B,2013-04-01
8198,8198,4279391,5000.0,12.12,credit_card,Fully Paid,36,B,2013-04-01
8199,8199,3694798,8000.0,14.33,credit_card,Fully Paid,36,C,2013-03-01
8200,8200,4775122,10000.0,19.72,credit_card,Fully Paid,36,D,2013-05-01
8201,8201,3695979,6000.0,13.11,home_improvement,Fully Paid,36,B,2013-03-01
8202,8202,3845211,9600.0,6.62,debt_consolidation,Fully Paid,36,A,2013-04-01
8203,8203,3285258,11300.0,13.11,credit_card,Fully Paid,36,B,2013-02-01
8204,8204,2225674,32350.0,7.9,home_improvement,Charged Off,36,A,2012-11-01
8205,8205,3160997,15000.0,11.14,credit_card,Fully Paid,36,B,2013-01-01
8206,8206,2445771,7800.0,13.11,debt_consolidation,Fully Paid,36,B,2012-12-01
8207,8207,3007073,14400.0,13.11,debt_consolidation,Charged Off,36,B,2013-01-01
8208,8208,2487690,29100.0,21.0,debt_consolidation,Charged Off,60,E,2012-12-01
8209,8209,3293637,12000.0,10.16,debt_consolidation,Charged Off,36,B,2013-02-01
8210,8210,4300885,6000.0,15.31,credit_card,Fully Paid,36,C,2013-04-01
8211,8211,4291293,16000.0,18.49,debt_consolidation,Fully Paid,36,D,2013-04-01
8212,8212,2368663,20000.0,13.11,debt_consolidation,Fully Paid,60,B,2012-12-01
8213,8213,3383743,8575.0,15.31,credit_card,Charged Off,36,C,2013-02-01
8214,8214,1617590,18000.0,12.12,debt_consolidation,Fully Paid,36,B,2012-10-01
8215,8215,2214852,25000.0,19.72,home_improvement,Fully Paid,60,D,2012-11-01
8216,8216,1688651,17325.0,12.12,debt_consolidation,Fully Paid,36,B,2012-11-01
8217,8217,3922347,35000.0,14.09,debt_consolidation,Fully Paid,36,B,2013-04-01
8218,8218,2229333,10000.0,14.33,other,Charged Off,36,C,2012-12-01
8219,8219,3369490,16000.0,10.16,debt_consolidation,Charged Off,36,B,2013-03-01
8220,8220,3360262,18250.0,15.31,debt_consolidation,Fully Paid,60,C,2013-04-01
8221,8221,2379372,9600.0,15.8,debt_consolidation,Fully Paid,36,C,2012-12-01
8222,8222,3150638,5125.0,22.47,wedding,Fully Paid,36,E,2013-01-01
8223,8223,2275807,35000.0,7.9,debt_consolidation,Fully Paid,36,A,2012-12-01
8224,8224,3695847,35000.0,17.77,credit_card,Fully Paid,60,D,2013-03-01
8225,8225,3286090,8000.0,13.11,credit_card,Fully Paid,36,B,2013-02-01
8226,8226,3104699,21200.0,19.05,other,Fully Paid,36,D,2013-02-01
8227,8227,3534690,10000.0,6.03,car,Fully Paid,36,A,2013-03-01
8228,8228,3346814,14000.0,10.16,debt_consolidation,Fully Paid,36,B,2013-02-01
8229,8229,2297352,9600.0,7.62,debt_consolidation,Fully Paid,36,A,2012-12-01
8230,8230,4555283,15000.0,20.49,debt_consolidation,Fully Paid,60,E,2013-05-01
8231,8231,2309560,5375.0,16.29,home_improvement,Fully Paid,36,C,2012-12-01
8232,8232,3725419,21000.0,23.83,debt_consolidation,Charged Off,60,F,2013-03-01
8233,8233,1534215,12000.0,7.62,home_improvement,Fully Paid,36,A,2012-10-01
8234,8234,3152071,11100.0,18.49,debt_consolidation,Fully Paid,36,D,2013-01-01
8235,8235,1693648,8000.0,16.29,wedding,Fully Paid,36,C,2012-11-01
8236,8236,2077452,11500.0,14.09,debt_consolidation,Charged Off,36,B,2012-11-01
8237,8237,3642070,29175.0,14.09,credit_card,Fully Paid,36,B,2013-03-01
8238,8238,4282193,20275.0,18.49,debt_consolidation,Fully Paid,36,D,2013-04-01
8239,8239,4785992,17500.0,15.31,debt_consolidation,Fully Paid,36,C,2013-05-01
8240,8240,3375481,20000.0,11.14,debt_consolidation,Fully Paid,36,B,2013-02-01
8241,8241,2366499,10000.0,17.77,debt_consolidation,Fully Paid,36,D,2013-01-01
8242,8242,2474622,18000.0,14.33,debt_consolidation,Fully Paid,60,C,2012-12-01
8243,8243,3162846,20000.0,7.62,credit_card,Fully Paid,36,A,2013-02-01
8244,8244,3698025,20000.0,12.12,debt_consolidation,Fully Paid,36,B,2013-03-01
8245,8245,3378169,7000.0,18.49,home_improvement,Fully Paid,36,D,2013-02-01
8246,8246,1815918,27175.0,21.49,debt_consolidation,Fully Paid,60,E,2012-11-01
8247,8247,1693324,20000.0,12.12,debt_consolidation,Fully Paid,36,B,2012-11-01
8248,8248,3919031,3000.0,14.33,debt_consolidation,Fully Paid,36,C,2013-04-01
8249,8249,3634598,15000.0,13.11,debt_consolidation,Fully Paid,36,B,2013-03-01
8250,8250,1628098,25000.0,21.49,home_improvement,Fully Paid,60,E,2012-10-01
8251,8251,3174938,6000.0,14.09,home_improvement,Fully Paid,36,B,2013-02-01
8252,8252,2084607,10600.0,7.9,credit_card,Fully Paid,36,A,2012-12-01
8253,8253,1689127,20000.0,19.72,debt_consolidation,Charged Off,60,D,2012-11-01
8254,8254,3094823,16000.0,8.9,debt_consolidation,Fully Paid,60,A,2013-01-01
8255,8255,4547798,15000.0,15.8,debt_consolidation,Fully Paid,36,C,2013-05-01
8256,8256,3636482,8000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-03-01
8257,8257,3810491,5000.0,12.12,home_improvement,Fully Paid,36,B,2013-04-01
8258,8258,3697050,16800.0,22.95,credit_card,Charged Off,60,F,2013-03-01
8259,8259,3703946,25000.0,19.72,credit_card,Fully Paid,60,D,2013-03-01
8260,8260,3148669,7000.0,12.12,credit_card,Fully Paid,36,B,2013-01-01
8261,8261,3149736,6000.0,19.05,other,Fully Paid,36,D,2013-01-01
8262,8262,2636030,10275.0,15.31,credit_card,Fully Paid,36,C,2013-01-01
8263,8263,2094051,9450.0,17.77,debt_consolidation,Fully Paid,36,D,2012-11-01
8264,8264,2381959,13900.0,13.11,debt_consolidation,Fully Paid,36,B,2012-12-01
8265,8265,1589045,35000.0,22.95,credit_card,Fully Paid,60,F,2012-11-01
8266,8266,3195812,22750.0,24.83,other,Charged Off,60,G,2013-02-01
8267,8267,4290839,21600.0,8.9,credit_card,Fully Paid,36,A,2013-04-01
8268,8268,4314838,17050.0,22.47,debt_consolidation,Charged Off,60,E,2013-04-01
8269,8269,1676397,3300.0,8.9,credit_card,Fully Paid,36,A,2012-11-01
8270,8270,4644742,24000.0,6.62,debt_consolidation,Fully Paid,36,A,2013-05-01
8271,8271,3238488,16800.0,15.31,debt_consolidation,Fully Paid,60,C,2013-02-01
8272,8272,3644000,20000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-03-01
8273,8273,4465191,30000.0,13.11,debt_consolidation,Fully Paid,36,B,2013-04-01
8274,8274,2376308,28000.0,7.62,debt_consolidation,Fully Paid,36,A,2013-01-01
8275,8275,3014804,16000.0,17.77,debt_consolidation,Fully Paid,60,D,2013-02-01
8276,8276,3695735,14400.0,15.8,credit_card,Fully Paid,36,C,2013-03-01
8277,8277,3106519,24000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-02-01
8278,8278,4104792,7200.0,15.8,credit_card,Charged Off,36,C,2013-04-01
8279,8279,2934828,24000.0,16.29,debt_consolidation,Fully Paid,60,C,2013-02-01
8280,8280,3144677,9600.0,7.9,debt_consolidation,Fully Paid,36,A,2013-01-01
8281,8281,2544610,20000.0,23.28,credit_card,Fully Paid,60,F,2012-12-01
8282,8282,2364836,4000.0,17.27,debt_consolidation,Fully Paid,36,C,2012-12-01
8283,8283,2835956,17625.0,15.8,debt_consolidation,Fully Paid,36,C,2013-01-01
8284,8284,3236339,34475.0,16.29,debt_consolidation,Fully Paid,60,C,2013-02-01
8285,8285,3628698,12000.0,13.11,debt_consolidation,Fully Paid,36,B,2013-03-01
8286,8286,3198891,11000.0,14.09,debt_consolidation,Fully Paid,36,B,2013-02-01
8287,8287,4275300,12000.0,17.77,debt_consolidation,Fully Paid,36,D,2013-04-01
8288,8288,3355766,10000.0,12.12,debt_consolidation,Fully Paid,36,B,2013-02-01
8289,8289,3017143,21000.0,8.9,debt_consolidation,Fully Paid,36,A,2013-01-01
8290,8290,2835871,15500.0,16.29,debt_consolidation,Fully Paid,36,C,2013-01-01
8291,8291,2370112,15000.0,6.03,debt_consolidation,Fully Paid,36,A,2012-12-01
8292,8292,1681450,12375.0,17.77,debt_consolidation,Fully Paid,36,D,2012-11-01
8293,8293,1678958,1500.0,14.33,home_improvement,Charged Off,36,C,2012-11-01
8294,8294,4164670,21000.0,7.9,credit_card,Fully Paid,36,A,2013-04-01
8295,8295,2367212,30000.0,15.31,debt_consolidation,Fully Paid,60,C,2012-12-01
8296,8296,3099022,20000.0,7.62,debt_consolidation,Fully Paid,36,A,2013-02-01
8297,8297,1705580,8000.0,17.77,credit_card,Fully Paid,36,D,2012-11-01
8298,8298,3096122,15000.0,16.29,home_improvement,Charged Off,36,C,2013-01-01
8299,8299,4296433,6000.0,12.12,debt_consolidation,Fully Paid,36,B,2013-04-01
8300,8300,2310232,9600.0,15.8,credit_card,Fully Paid,36,C,2013-01-01
8301,8301,3153791,20000.0,12.12,debt_consolidation,Fully Paid,36,B,2013-02-01
8302,8302,3628421,17500.0,10.16,debt_consolidation,Fully Paid,36,B,2013-03-01
8303,8303,3379732,15000.0,13.11,credit_card,Charged Off,36,B,2013-02-01
8304,8304,3784721,10000.0,20.49,other,Charged Off,36,E,2013-03-01
8305,8305,1677610,10075.0,12.12,debt_consolidation,Fully Paid,36,B,2012-11-01
