RiskID,LoanID,DTI,Delinquencies,CreditInquiries,RevolvingUtilization,PublicRecords,OpenAccounts,TotalAccounts,DefaultPrediction
9265,9265,19.01,0.0,2.0,12.9,0.0,12.0,20.0,No
9266,9266,11.85,1.0,1.0,74.0,0.0,7.0,17.0,No
9267,9267,21.33,0.0,0.0,87.3,0.0,7.0,10.0,Yes
9268,9268,17.08,0.0,0.0,91.3,0.0,8.0,22.0,No
9269,9269,23.96,0.0,0.0,49.4,0.0,7.0,11.0,No
9270,9270,17.47,1.0,1.0,32.4,1.0,10.0,34.0,No
9271,9271,26.94,0.0,1.0,77.9,0.0,6.0,10.0,No
9272,9272,28.29,0.0,0.0,69.9,0.0,10.0,21.0,No
9273,9273,19.36,0.0,0.0,10.2,0.0,7.0,8.0,No
9274,9274,20.22,0.0,0.0,53.5,0.0,6.0,12.0,No
9275,9275,12.04,0.0,0.0,49.7,2.0,12.0,16.0,No
9276,9276,11.8,0.0,0.0,69.5,0.0,4.0,9.0,No
9277,9277,23.1,0.0,1.0,91.8,0.0,14.0,33.0,No
9278,9278,35.41,0.0,1.0,18.8,0.0,8.0,11.0,No
9279,9279,16.09,0.0,3.0,34.6,1.0,8.0,33.0,No
9280,9280,14.22,0.0,1.0,9.2,0.0,8.0,9.0,No
9281,9281,33.47,0.0,0.0,83.1,0.0,7.0,14.0,No
9282,9282,27.36,0.0,0.0,71.5,0.0,12.0,16.0,No
9283,9283,15.01,0.0,2.0,6.5,0.0,23.0,33.0,No
9284,9284,10.77,0.0,2.0,75.2,0.0,4.0,13.0,No
9285,9285,4.94,0.0,2.0,17.2,0.0,8.0,10.0,No
9286,9286,6.09,1.0,0.0,5.3,0.0,28.0,57.0,No
9287,9287,9.42,1.0,1.0,50.7,0.0,8.0,24.0,No
9288,9288,5.96,0.0,0.0,54.0,0.0,6.0,8.0,No
9289,9289,19.32,0.0,0.0,86.8,0.0,14.0,20.0,No
9290,9290,28.89,0.0,0.0,5.9,0.0,13.0,25.0,No
9291,9291,37.37,0.0,0.0,47.9,0.0,12.0,18.0,No
9292,9292,9.96,0.0,3.0,9.5,0.0,21.0,31.0,Yes
9293,9293,3.9,0.0,1.0,74.7,0.0,12.0,29.0,No
9294,9294,15.05,0.0,0.0,30.9,0.0,10.0,25.0,No
9295,9295,6.13,1.0,0.0,18.0,0.0,9.0,14.0,No
9296,9296,18.74,0.0,0.0,90.6,0.0,10.0,22.0,No
9297,9297,11.85,0.0,2.0,57.8,1.0,11.0,22.0,No
9298,9298,16.4,0.0,0.0,68.0,0.0,4.0,9.0,No
9299,9299,11.27,0.0,0.0,26.9,0.0,12.0,16.0,Yes
9300,9300,17.34,1.0,1.0,17.6,0.0,16.0,43.0,No
9301,9301,8.85,0.0,2.0,19.6,0.0,12.0,21.0,No
9302,9302,24.23,0.0,2.0,39.3,0.0,20.0,21.0,No
9303,9303,4.19,0.0,0.0,88.7,0.0,6.0,12.0,No
9304,9304,1.98,1.0,0.0,19.3,0.0,7.0,11.0,No
9305,9305,16.61,0.0,0.0,73.3,0.0,7.0,16.0,No
9306,9306,20.05,0.0,0.0,79.5,0.0,17.0,46.0,Yes
9307,9307,29.81,2.0,0.0,82.6,0.0,13.0,17.0,No
9308,9308,28.34,1.0,1.0,52.0,0.0,6.0,7.0,No
9309,9309,17.98,0.0,0.0,41.7,0.0,19.0,48.0,No
9310,9310,0.0,0.0,0.0,0.0,0.0,7.0,14.0,Yes
9311,9311,16.3,0.0,0.0,49.4,0.0,14.0,20.0,No
9312,9312,15.87,2.0,1.0,31.0,1.0,15.0,30.0,No
9313,9313,18.32,1.0,0.0,30.0,0.0,4.0,21.0,No
9314,9314,16.98,1.0,1.0,39.0,0.0,8.0,24.0,No
9315,9315,23.95,0.0,2.0,11.1,0.0,18.0,30.0,No
9316,9316,17.86,0.0,0.0,37.6,0.0,5.0,6.0,Yes
9317,9317,25.81,0.0,2.0,39.9,0.0,12.0,44.0,No
9318,9318,23.68,0.0,0.0,25.2,0.0,13.0,16.0,No
9319,9319,3.45,0.0,0.0,12.2,0.0,2.0,2.0,No
9320,9320,15.83,0.0,0.0,40.3,0.0,13.0,31.0,Yes
9321,9321,20.46,0.0,1.0,20.4,0.0,5.0,24.0,No
9322,9322,6.61,0.0,1.0,8.7,0.0,7.0,15.0,No
9323,9323,14.82,0.0,0.0,64.8,0.0,4.0,11.0,No
9324,9324,25.36,0.0,0.0,34.5,0.0,18.0,32.0,No
9325,9325,22.09,0.0,0.0,46.6,0.0,11.0,22.0,No
9326,9326,5.58,0.0,1.0,16.2,0.0,14.0,19.0,No
9327,9327,26.07,0.0,0.0,24.7,0.0,39.0,76.0,Yes
9328,9328,29.71,0.0,1.0,30.8,2.0,4.0,15.0,Yes
9329,9329,28.47,0.0,0.0,101.1,0.0,11.0,17.0,No
9330,9330,34.38,0.0,2.0,71.0,0.0,15.0,16.0,No
9331,9331,17.21,2.0,0.0,79.3,0.0,9.0,31.0,No
9332,9332,6.95,0.0,0.0,9.0,0.0,13.0,38.0,No
9333,9333,0.85,0.0,0.0,34.1,0.0,3.0,13.0,No
9334,9334,24.06,0.0,1.0,57.1,0.0,14.0,39.0,No
9335,9335,26.31,1.0,0.0,70.6,1.0,25.0,43.0,No
9336,9336,36.28,0.0,1.0,90.8,0.0,7.0,26.0,No
9337,9337,14.58,0.0,0.0,43.9,0.0,15.0,22.0,No
9338,9338,32.66,0.0,0.0,57.8,0.0,16.0,24.0,No
9339,9339,14.1,0.0,1.0,39.6,0.0,15.0,44.0,No
9340,9340,14.03,3.0,0.0,39.8,0.0,6.0,15.0,No
9341,9341,6.22,0.0,0.0,61.8,0.0,3.0,3.0,No
9342,9342,14.25,0.0,0.0,7.6,1.0,14.0,14.0,No
9343,9343,15.32,0.0,0.0,21.3,0.0,12.0,49.0,No
9344,9344,24.0,0.0,0.0,16.3,1.0,11.0,19.0,No
9345,9345,21.51,0.0,0.0,39.2,0.0,8.0,13.0,No
9346,9346,7.4,1.0,1.0,26.7,0.0,10.0,18.0,No
9347,9347,7.53,0.0,1.0,59.5,0.0,6.0,9.0,No
9348,9348,36.24,0.0,0.0,23.0,1.0,12.0,25.0,No
9349,9349,28.3,2.0,0.0,33.7,0.0,10.0,16.0,No
9350,9350,24.45,0.0,1.0,39.1,1.0,22.0,38.0,No
9351,9351,12.55,1.0,0.0,65.8,0.0,9.0,15.0,No
9352,9352,21.99,0.0,2.0,2.4,0.0,14.0,25.0,No
9353,9353,31.53,0.0,0.0,69.6,0.0,12.0,21.0,No
9354,9354,15.48,0.0,0.0,46.5,0.0,8.0,17.0,No
9355,9355,14.07,0.0,2.0,65.0,0.0,28.0,49.0,No
9356,9356,9.36,0.0,1.0,21.0,0.0,12.0,49.0,No
9357,9357,18.13,1.0,1.0,70.1,0.0,8.0,15.0,No
9358,9358,17.21,0.0,1.0,84.1,0.0,11.0,19.0,No
9359,9359,14.82,1.0,0.0,24.7,0.0,15.0,22.0,No
9360,9360,11.53,1.0,1.0,36.2,0.0,5.0,13.0,No
9361,9361,17.42,0.0,0.0,68.6,0.0,11.0,17.0,No
9362,9362,14.7,0.0,1.0,0.0,0.0,4.0,9.0,No
9363,9363,3.07,7.0,0.0,5.5,0.0,12.0,24.0,No
9364,9364,23.35,0.0,0.0,1.6,0.0,11.0,23.0,Yes
9365,9365,9.57,0.0,1.0,60.7,0.0,7.0,14.0,No
9366,9366,29.3,0.0,0.0,50.7,0.0,16.0,43.0,No
9367,9367,18.28,0.0,1.0,34.4,0.0,15.0,19.0,No
9368,9368,17.9,0.0,0.0,57.0,0.0,3.0,6.0,No
9369,9369,9.42,1.0,1.0,16.7,0.0,14.0,17.0,No
9370,9370,6.38,0.0,0.0,36.2,0.0,4.0,10.0,Yes
9371,9371,3.0,0.0,0.0,50.6,0.0,4.0,4.0,No
9372,9372,30.52,0.0,1.0,10.8,0.0,19.0,35.0,No
9373,9373,27.85,0.0,0.0,89.2,0.0,15.0,58.0,No
9374,9374,12.06,0.0,3.0,46.6,0.0,20.0,28.0,Yes
9375,9375,1.01,1.0,0.0,12.2,0.0,7.0,9.0,No
9376,9376,12.46,0.0,0.0,26.8,1.0,16.0,33.0,No
9377,9377,27.13,0.0,2.0,21.0,0.0,14.0,19.0,No
9378,9378,8.4,0.0,0.0,55.0,0.0,10.0,15.0,Yes
9379,9379,21.52,2.0,1.0,31.0,0.0,10.0,26.0,No
9380,9380,16.15,1.0,0.0,78.5,0.0,6.0,13.0,No
9381,9381,17.26,0.0,0.0,33.8,0.0,12.0,21.0,No
9382,9382,0.74,3.0,0.0,2.6,0.0,9.0,20.0,No
9383,9383,18.73,0.0,2.0,1.5,0.0,8.0,12.0,Yes
9384,9384,31.3,0.0,0.0,81.7,0.0,12.0,20.0,No
9385,9385,69.74,0.0,0.0,85.9,0.0,11.0,31.0,No
9386,9386,16.92,2.0,1.0,43.8,0.0,17.0,42.0,No
9387,9387,19.74,0.0,1.0,53.3,0.0,28.0,45.0,No
9388,9388,12.37,0.0,0.0,83.3,0.0,4.0,11.0,No
9389,9389,16.8,0.0,1.0,73.7,0.0,10.0,16.0,Yes
9390,9390,15.33,0.0,0.0,79.2,0.0,7.0,9.0,No
9391,9391,18.29,0.0,0.0,48.1,1.0,13.0,24.0,Yes
9392,9392,13.45,0.0,1.0,13.2,0.0,3.0,7.0,No
9393,9393,17.1,0.0,1.0,4.5,3.0,4.0,31.0,Yes
9394,9394,13.07,0.0,0.0,66.2,0.0,13.0,24.0,No
9395,9395,16.05,0.0,2.0,84.0,0.0,10.0,19.0,Yes
9396,9396,32.13,0.0,1.0,40.7,0.0,11.0,39.0,No
9397,9397,25.72,0.0,0.0,48.3,0.0,4.0,5.0,Yes
9398,9398,18.31,0.0,3.0,48.0,0.0,16.0,29.0,No
9399,9399,20.42,0.0,0.0,91.1,0.0,7.0,13.0,No
9400,9400,12.91,0.0,0.0,41.3,1.0,10.0,12.0,No
9401,9401,38.87,0.0,0.0,56.5,1.0,20.0,35.0,No
9402,9402,23.05,0.0,2.0,42.3,0.0,12.0,26.0,No
9403,9403,36.1,0.0,1.0,72.9,0.0,14.0,18.0,Yes
9404,9404,26.78,0.0,1.0,44.3,0.0,7.0,14.0,No
9405,9405,25.95,0.0,1.0,60.5,0.0,13.0,16.0,No
9406,9406,1.17,0.0,0.0,49.3,0.0,3.0,3.0,No
9407,9407,8.48,0.0,0.0,39.0,0.0,8.0,22.0,No
9408,9408,31.69,0.0,3.0,34.3,0.0,8.0,18.0,No
9409,9409,27.5,0.0,0.0,64.8,0.0,16.0,24.0,No
9410,9410,20.16,0.0,0.0,94.3,0.0,11.0,16.0,No
9411,9411,27.73,0.0,0.0,26.7,1.0,8.0,16.0,No
9412,9412,21.45,1.0,2.0,54.0,0.0,14.0,34.0,No
9413,9413,29.5,1.0,0.0,70.0,0.0,19.0,39.0,No
9414,9414,14.21,0.0,0.0,68.4,1.0,6.0,13.0,Yes
9415,9415,50.28,0.0,0.0,19.2,0.0,12.0,44.0,No
9416,9416,33.26,0.0,0.0,73.8,0.0,9.0,11.0,No
9417,9417,0.39,0.0,1.0,3.9,0.0,4.0,9.0,No
9418,9418,8.3,0.0,0.0,22.6,0.0,14.0,26.0,No
9419,9419,15.19,0.0,0.0,60.7,0.0,11.0,17.0,No
9420,9420,21.12,3.0,0.0,11.9,0.0,13.0,18.0,No
9421,9421,21.43,0.0,0.0,18.8,2.0,5.0,20.0,No
9422,9422,41.73,1.0,0.0,54.1,0.0,15.0,27.0,No
9423,9423,29.16,0.0,0.0,49.6,0.0,6.0,8.0,No
9424,9424,26.57,0.0,1.0,16.7,0.0,10.0,37.0,No
9425,9425,1.62,0.0,0.0,28.6,0.0,5.0,5.0,No
9426,9426,22.07,1.0,1.0,67.0,0.0,8.0,25.0,No
9427,9427,24.52,0.0,1.0,13.5,0.0,14.0,37.0,Yes
9428,9428,42.37,1.0,1.0,74.6,0.0,23.0,52.0,Yes
9429,9429,19.24,0.0,0.0,31.9,0.0,10.0,21.0,No
9430,9430,26.5,0.0,1.0,13.9,0.0,21.0,37.0,Yes
9431,9431,154.38,1.0,0.0,67.2,0.0,16.0,23.0,No
9432,9432,20.81,0.0,1.0,39.0,0.0,15.0,34.0,No
9433,9433,32.18,0.0,1.0,32.7,0.0,16.0,27.0,Yes
9434,9434,13.15,0.0,0.0,8.8,0.0,21.0,49.0,No
9435,9435,23.98,6.0,0.0,73.6,0.0,14.0,36.0,No
9436,9436,8.75,0.0,0.0,47.3,0.0,7.0,11.0,No
9437,9437,15.73,2.0,0.0,89.1,0.0,14.0,35.0,No
9438,9438,29.66,0.0,2.0,38.4,0.0,12.0,15.0,No
9439,9439,20.8,0.0,0.0,72.2,1.0,9.0,16.0,Yes
9440,9440,22.23,1.0,0.0,22.3,0.0,11.0,21.0,No
9441,9441,35.26,0.0,0.0,32.2,1.0,10.0,18.0,No
9442,9442,29.58,0.0,0.0,4.2,0.0,9.0,35.0,Yes
9443,9443,15.39,0.0,1.0,83.1,0.0,11.0,19.0,No
9444,9444,22.29,3.0,0.0,36.4,0.0,11.0,26.0,No
9445,9445,13.59,0.0,0.0,11.0,1.0,13.0,15.0,No
9446,9446,35.64,0.0,0.0,37.8,0.0,14.0,31.0,No
9447,9447,22.97,0.0,0.0,57.2,0.0,9.0,12.0,No
9448,9448,16.89,0.0,1.0,18.1,0.0,14.0,24.0,No
9449,9449,20.81,0.0,0.0,85.0,0.0,16.0,35.0,No
9450,9450,14.37,0.0,1.0,37.2,0.0,13.0,23.0,No
9451,9451,23.51,0.0,3.0,48.1,0.0,28.0,51.0,No
9452,9452,17.81,1.0,1.0,93.2,0.0,7.0,28.0,Yes
9453,9453,17.52,0.0,0.0,51.8,0.0,18.0,38.0,No
9454,9454,11.92,0.0,0.0,52.0,0.0,8.0,19.0,No
9455,9455,38.09,0.0,0.0,48.0,0.0,19.0,33.0,No
9456,9456,24.36,0.0,1.0,26.5,0.0,18.0,30.0,Yes
9457,9457,23.57,1.0,0.0,23.7,0.0,12.0,20.0,No
9458,9458,27.44,0.0,0.0,41.1,0.0,10.0,51.0,No
9459,9459,24.9,0.0,0.0,42.9,0.0,13.0,25.0,No
9460,9460,12.39,0.0,0.0,20.5,0.0,16.0,32.0,No
9461,9461,14.22,0.0,0.0,71.9,0.0,5.0,6.0,No
9462,9462,32.31,2.0,1.0,50.9,0.0,11.0,37.0,No
9463,9463,16.91,0.0,0.0,20.0,0.0,4.0,12.0,No
9464,9464,37.47,0.0,0.0,68.5,0.0,19.0,21.0,No
9465,9465,27.98,0.0,0.0,68.2,0.0,17.0,30.0,No
9466,9466,7.03,0.0,0.0,0.0,0.0,12.0,36.0,No
9467,9467,9.66,0.0,1.0,35.7,1.0,12.0,23.0,No
9468,9468,23.1,0.0,0.0,40.6,1.0,7.0,15.0,No
9469,9469,36.54,0.0,0.0,15.5,0.0,9.0,20.0,No
9470,9470,13.33,0.0,0.0,24.7,0.0,14.0,18.0,Yes
9471,9471,9.34,0.0,1.0,3.7,0.0,10.0,11.0,No
9472,9472,19.41,1.0,0.0,11.5,0.0,12.0,23.0,No
9473,9473,30.64,0.0,0.0,53.4,0.0,17.0,36.0,No
9474,9474,16.06,0.0,0.0,38.6,0.0,7.0,19.0,No
9475,9475,18.2,1.0,1.0,76.0,0.0,18.0,38.0,No
9476,9476,28.23,0.0,0.0,35.9,0.0,15.0,32.0,No
9477,9477,23.32,0.0,1.0,19.5,0.0,7.0,11.0,Yes
9478,9478,23.93,0.0,1.0,87.5,0.0,13.0,23.0,No
9479,9479,4.54,0.0,0.0,58.8,0.0,2.0,4.0,No
9480,9480,30.9,0.0,0.0,70.4,1.0,15.0,31.0,No
9481,9481,17.14,0.0,2.0,1.7,0.0,15.0,30.0,No
9482,9482,2.72,1.0,0.0,2.5,0.0,10.0,19.0,No
9483,9483,24.99,0.0,0.0,36.9,0.0,5.0,10.0,Yes
9484,9484,25.63,0.0,0.0,42.0,0.0,21.0,38.0,Yes
9485,9485,33.28,0.0,0.0,34.6,0.0,15.0,52.0,No
9486,9486,13.93,0.0,1.0,0.9,1.0,9.0,38.0,No
9487,9487,29.26,1.0,2.0,68.7,2.0,17.0,51.0,No
9488,9488,21.66,0.0,0.0,60.1,0.0,13.0,34.0,No
9489,9489,18.0,0.0,0.0,66.5,0.0,5.0,7.0,No
9490,9490,14.72,0.0,0.0,14.5,1.0,7.0,11.0,No
9491,9491,29.49,0.0,0.0,62.2,0.0,7.0,22.0,No
9492,9492,16.99,0.0,0.0,85.8,4.0,11.0,19.0,No
9493,9493,54.31,0.0,0.0,53.2,0.0,10.0,25.0,No
9494,9494,4.44,0.0,1.0,20.7,0.0,2.0,3.0,Yes
9495,9495,3.72,0.0,0.0,38.0,0.0,7.0,20.0,No
9496,9496,14.4,0.0,1.0,5.9,1.0,8.0,17.0,No
9497,9497,7.62,0.0,0.0,58.1,0.0,18.0,20.0,No
9498,9498,1.91,0.0,0.0,98.2,0.0,2.0,3.0,No
9499,9499,6.89,0.0,0.0,7.3,0.0,15.0,18.0,No
9500,9500,22.16,0.0,2.0,39.8,0.0,9.0,14.0,No
9501,9501,22.06,0.0,2.0,27.5,0.0,14.0,15.0,No
9502,9502,26.62,0.0,0.0,46.2,1.0,10.0,21.0,Yes
9503,9503,16.67,0.0,0.0,52.8,0.0,9.0,23.0,No
9504,9504,11.03,10.0,0.0,58.4,0.0,21.0,26.0,No
9505,9505,17.75,3.0,3.0,61.2,0.0,11.0,22.0,Yes
9506,9506,20.69,0.0,0.0,91.4,0.0,9.0,38.0,No
9507,9507,30.57,0.0,0.0,54.0,0.0,6.0,8.0,No
9508,9508,14.16,0.0,1.0,29.4,0.0,6.0,15.0,No
9509,9509,16.22,5.0,0.0,55.7,0.0,16.0,42.0,Yes
9510,9510,6.14,3.0,0.0,32.7,0.0,8.0,14.0,No
9511,9511,0.97,0.0,0.0,14.6,0.0,3.0,12.0,No
9512,9512,13.86,0.0,0.0,59.8,1.0,11.0,25.0,No
9513,9513,19.16,0.0,1.0,49.3,1.0,13.0,41.0,No
9514,9514,15.84,0.0,1.0,61.1,0.0,13.0,36.0,Yes
9515,9515,14.82,0.0,0.0,41.1,0.0,27.0,32.0,No
9516,9516,9.06,0.0,0.0,66.6,1.0,12.0,31.0,No
9517,9517,9.07,0.0,0.0,37.2,1.0,6.0,20.0,No
9518,9518,23.04,7.0,2.0,32.0,0.0,12.0,16.0,No
9519,9519,31.6,0.0,0.0,88.4,0.0,19.0,40.0,No
9520,9520,15.12,1.0,0.0,98.2,0.0,8.0,16.0,Yes
9521,9521,31.66,0.0,1.0,12.7,0.0,16.0,18.0,No
9522,9522,22.58,0.0,1.0,54.9,2.0,25.0,40.0,No
9523,9523,11.58,1.0,0.0,23.5,0.0,12.0,28.0,No
9524,9524,10.79,2.0,0.0,21.1,0.0,17.0,33.0,No
9525,9525,17.15,0.0,0.0,48.4,0.0,15.0,22.0,No
9526,9526,11.6,0.0,0.0,86.4,0.0,3.0,6.0,No
9527,9527,19.43,1.0,1.0,38.1,0.0,17.0,31.0,No
9528,9528,15.63,0.0,0.0,25.6,1.0,10.0,13.0,No
9529,9529,0.0,0.0,0.0,0.0,0.0,3.0,9.0,No
9530,9530,9.13,0.0,2.0,22.9,1.0,11.0,17.0,No
9531,9531,12.09,0.0,0.0,49.6,0.0,12.0,19.0,No
9532,9532,18.9,1.0,1.0,53.7,0.0,6.0,13.0,No
9533,9533,3.57,0.0,0.0,65.6,0.0,4.0,7.0,No
9534,9534,28.14,0.0,0.0,32.5,0.0,7.0,19.0,No
9535,9535,23.86,0.0,1.0,38.6,0.0,8.0,12.0,Yes
9536,9536,18.51,0.0,0.0,19.6,0.0,34.0,54.0,No
9537,9537,18.87,0.0,2.0,43.3,0.0,22.0,38.0,No
9538,9538,28.48,0.0,0.0,26.1,1.0,11.0,14.0,No
9539,9539,28.12,1.0,1.0,69.0,0.0,9.0,11.0,No
9540,9540,6.86,0.0,0.0,44.1,0.0,8.0,13.0,No
9541,9541,24.08,1.0,0.0,11.0,0.0,3.0,4.0,No
9542,9542,16.08,0.0,1.0,53.8,0.0,10.0,15.0,No
9543,9543,4.1,0.0,0.0,17.4,0.0,8.0,16.0,No
9544,9544,18.27,1.0,4.0,11.4,0.0,6.0,10.0,No
9545,9545,20.89,0.0,1.0,78.8,0.0,10.0,33.0,No
9546,9546,17.75,1.0,0.0,44.9,0.0,11.0,21.0,No
9547,9547,23.41,0.0,0.0,84.1,0.0,11.0,29.0,No
9548,9548,20.13,0.0,0.0,35.0,0.0,25.0,69.0,Yes
9549,9549,25.91,0.0,0.0,45.9,0.0,8.0,15.0,No
9550,9550,17.85,1.0,0.0,95.3,0.0,6.0,31.0,No
9551,9551,21.46,0.0,0.0,37.8,0.0,35.0,59.0,No
9552,9552,20.94,1.0,0.0,78.0,0.0,14.0,26.0,No
9553,9553,20.18,0.0,0.0,35.1,0.0,14.0,19.0,No
9554,9554,27.89,0.0,0.0,14.7,1.0,7.0,33.0,No
9555,9555,14.23,0.0,0.0,44.0,0.0,20.0,28.0,No
9556,9556,25.37,0.0,0.0,0.0,0.0,10.0,23.0,No
9557,9557,17.31,0.0,0.0,31.1,0.0,11.0,31.0,No
9558,9558,27.98,0.0,1.0,45.6,0.0,12.0,26.0,No
9559,9559,13.06,0.0,0.0,6.9,0.0,20.0,43.0,No
9560,9560,27.44,0.0,1.0,31.8,0.0,10.0,13.0,Yes
9561,9561,10.29,2.0,1.0,63.6,0.0,11.0,20.0,Yes
9562,9562,23.66,2.0,2.0,77.0,0.0,12.0,18.0,No
9563,9563,28.81,0.0,0.0,101.4,0.0,10.0,19.0,No
9564,9564,4.92,0.0,0.0,51.1,0.0,4.0,6.0,No
9565,9565,2.23,0.0,0.0,6.0,0.0,12.0,25.0,No
9566,9566,23.75,0.0,1.0,43.4,0.0,10.0,13.0,No
9567,9567,22.3,0.0,0.0,68.8,0.0,19.0,29.0,No
9568,9568,7.82,1.0,1.0,62.9,0.0,10.0,19.0,No
9569,9569,22.77,0.0,2.0,21.7,0.0,20.0,36.0,No
9570,9570,27.73,1.0,0.0,62.7,0.0,11.0,20.0,No
9571,9571,13.35,0.0,0.0,69.3,0.0,18.0,30.0,No
9572,9572,20.02,0.0,0.0,50.3,0.0,21.0,54.0,No
9573,9573,26.73,0.0,0.0,78.2,0.0,17.0,23.0,No
9574,9574,8.58,0.0,0.0,0.0,0.0,2.0,10.0,No
9575,9575,16.68,0.0,0.0,66.2,0.0,11.0,14.0,No
9576,9576,18.22,0.0,0.0,77.0,0.0,10.0,10.0,Yes
9577,9577,18.74,0.0,0.0,61.3,0.0,10.0,28.0,No
9578,9578,23.94,0.0,0.0,94.1,0.0,3.0,9.0,No
9579,9579,19.05,1.0,2.0,65.3,0.0,9.0,16.0,No
9580,9580,8.17,0.0,0.0,0.1,0.0,10.0,21.0,No
9581,9581,16.83,1.0,0.0,28.2,0.0,18.0,33.0,No
9582,9582,7.27,1.0,0.0,15.0,0.0,12.0,17.0,Yes
9583,9583,5.91,0.0,0.0,47.2,0.0,4.0,29.0,No
9584,9584,10.54,0.0,0.0,56.8,1.0,10.0,22.0,No
9585,9585,25.26,0.0,2.0,43.4,0.0,10.0,17.0,No
9586,9586,17.65,2.0,3.0,4.8,0.0,14.0,38.0,Yes
9587,9587,27.84,0.0,1.0,38.6,1.0,13.0,38.0,Yes
9588,9588,15.91,0.0,0.0,48.0,0.0,6.0,12.0,No
9589,9589,17.91,1.0,0.0,31.9,0.0,17.0,34.0,No
9590,9590,16.95,0.0,0.0,49.4,0.0,14.0,23.0,Yes
9591,9591,10.84,0.0,1.0,19.4,0.0,8.0,12.0,No
9592,9592,25.31,0.0,0.0,82.9,0.0,8.0,26.0,No
9593,9593,9.21,0.0,0.0,74.8,1.0,9.0,11.0,No
9594,9594,49.32,0.0,0.0,34.1,0.0,9.0,12.0,No
9595,9595,19.4,0.0,0.0,60.3,0.0,8.0,9.0,No
9596,9596,21.63,0.0,1.0,31.4,1.0,17.0,25.0,No
9597,9597,20.62,0.0,1.0,24.1,0.0,18.0,27.0,No
9598,9598,20.5,0.0,0.0,19.9,0.0,14.0,26.0,No
9599,9599,24.2,0.0,0.0,41.3,0.0,27.0,43.0,No
9600,9600,16.27,2.0,0.0,55.1,0.0,10.0,29.0,No
9601,9601,17.55,0.0,1.0,38.0,0.0,17.0,31.0,No
9602,9602,17.06,0.0,1.0,52.1,0.0,7.0,15.0,No
9603,9603,32.71,0.0,0.0,75.3,0.0,10.0,19.0,No
9604,9604,31.23,0.0,0.0,63.8,0.0,20.0,47.0,No
9605,9605,12.0,2.0,3.0,14.0,0.0,10.0,23.0,No
9606,9606,29.22,0.0,0.0,31.8,0.0,9.0,12.0,Yes
9607,9607,30.16,0.0,1.0,6.7,0.0,23.0,49.0,No
9608,9608,6.0,0.0,0.0,24.2,0.0,7.0,8.0,Yes
9609,9609,10.86,0.0,0.0,78.1,0.0,6.0,10.0,No
9610,9610,13.5,0.0,1.0,46.4,0.0,11.0,32.0,No
9611,9611,16.76,2.0,1.0,43.0,1.0,15.0,25.0,No
9612,9612,15.76,0.0,0.0,81.8,1.0,5.0,9.0,No
9613,9613,29.47,0.0,0.0,26.7,0.0,12.0,16.0,No
9614,9614,0.0,0.0,0.0,0.0,0.0,9.0,19.0,No
9615,9615,14.49,2.0,0.0,66.7,0.0,7.0,21.0,No
9616,9616,23.17,1.0,0.0,84.5,0.0,9.0,20.0,No
9617,9617,28.59,1.0,0.0,100.0,0.0,10.0,30.0,No
9618,9618,17.79,0.0,1.0,57.1,0.0,18.0,44.0,No
9619,9619,18.33,0.0,0.0,43.8,0.0,9.0,27.0,No
9620,9620,7.91,0.0,1.0,38.7,0.0,6.0,17.0,No
9621,9621,32.6,0.0,0.0,25.1,1.0,16.0,31.0,No
9622,9622,17.01,0.0,1.0,58.6,2.0,3.0,11.0,No
9623,9623,16.85,0.0,0.0,9.8,0.0,15.0,31.0,No
9624,9624,13.36,0.0,0.0,42.4,0.0,8.0,38.0,Yes
9625,9625,18.24,6.0,0.0,44.7,0.0,15.0,20.0,No
9626,9626,11.95,0.0,0.0,22.3,0.0,15.0,29.0,No
9627,9627,27.24,0.0,2.0,77.2,0.0,19.0,38.0,No
9628,9628,23.3,0.0,0.0,69.0,0.0,13.0,33.0,Yes
9629,9629,16.09,0.0,0.0,66.5,0.0,9.0,31.0,No
9630,9630,21.69,0.0,0.0,78.1,0.0,7.0,9.0,No
9631,9631,14.81,0.0,0.0,40.5,0.0,17.0,37.0,No
9632,9632,6.35,0.0,0.0,69.9,0.0,8.0,9.0,No
9633,9633,13.25,0.0,1.0,15.4,0.0,9.0,11.0,No
9634,9634,10.05,0.0,0.0,18.4,0.0,8.0,19.0,No
9635,9635,19.49,1.0,0.0,25.2,0.0,15.0,20.0,No
9636,9636,22.29,0.0,0.0,69.6,0.0,6.0,16.0,No
9637,9637,28.38,0.0,1.0,94.0,1.0,5.0,17.0,No
9638,9638,23.93,0.0,0.0,97.5,0.0,10.0,42.0,No
9639,9639,27.64,0.0,1.0,94.7,0.0,5.0,16.0,No
9640,9640,19.81,0.0,0.0,20.3,0.0,9.0,9.0,No
9641,9641,19.92,0.0,0.0,77.8,0.0,9.0,13.0,No
9642,9642,23.05,0.0,2.0,43.3,0.0,20.0,54.0,No
9643,9643,9.5,0.0,1.0,7.9,1.0,5.0,23.0,No
9644,9644,9.3,0.0,0.0,61.0,0.0,14.0,33.0,No
9645,9645,28.0,0.0,0.0,52.1,0.0,11.0,18.0,No
9646,9646,6.31,2.0,0.0,12.0,0.0,10.0,33.0,No
9647,9647,4.13,0.0,1.0,9.0,0.0,15.0,26.0,No
9648,9648,27.4,0.0,0.0,64.2,0.0,8.0,17.0,No
